"ESTACION";"MUNICIPIO";"PARAJE";"HORAS";"FECHA";"HSOL  (h)";"RADMAX  (w/m2)";"RADMED  (w/m2)";
"MU31";"Murcia";"La Vereda";"24";"01/01/00";"7,00";"482,00";"111,08"
"MU31";"Murcia";"La Vereda";"24";"02/01/00";"7,00";"485,00";"111,88"
"MU31";"Murcia";"La Vereda";"24";"03/01/00";"6,00";"545,00";"77,83"
"MU31";"Murcia";"La Vereda";"24";"04/01/00";"6,00";"630,00";"82,21"
"MU31";"Murcia";"La Vereda";"24";"05/01/00";"7,00";"481,00";"109,04"
"MU31";"Murcia";"La Vereda";"24";"06/01/00";"7,00";"489,00";"113,67"
"MU31";"Murcia";"La Vereda";"24";"07/01/00";"7,00";"493,00";"110,63"
"MU31";"Murcia";"La Vereda";"24";"08/01/00";"6,00";"594,00";"83,21"
"MU31";"Murcia";"La Vereda";"24";"09/01/00";"7,00";"499,00";"111,50"
"MU31";"Murcia";"La Vereda";"24";"10/01/00";"1,00";"240,00";"23,88"
"MU31";"Murcia";"La Vereda";"24";"11/01/00";"1,00";"205,00";"18,67"
"MU31";"Murcia";"La Vereda";"24";"12/01/00";"7,00";"557,00";"105,79"
"MU31";"Murcia";"La Vereda";"24";"13/01/00";"7,00";"521,00";"117,21"
"MU31";"Murcia";"La Vereda";"24";"14/01/00";"3,00";"544,00";"38,17"
"MU31";"Murcia";"La Vereda";"24";"15/01/00";"6,00";"620,00";"68,38"
"MU31";"Murcia";"La Vereda";"24";"16/01/00";"6,00";"740,00";"86,46"
"MU31";"Murcia";"La Vereda";"24";"17/01/00";"7,00";"626,00";"91,04"
"MU31";"Murcia";"La Vereda";"24";"18/01/00";"7,00";"537,00";"129,08"
"MU31";"Murcia";"La Vereda";"24";"19/01/00";"7,00";"521,00";"123,00"
"MU31";"Murcia";"La Vereda";"24";"20/01/00";"4,00";"297,00";"47,13"
"MU31";"Murcia";"La Vereda";"24";"21/01/00";"7,00";"522,00";"123,38"
"MU31";"Murcia";"La Vereda";"24";"22/01/00";"7,00";"540,00";"128,50"
"MU31";"Murcia";"La Vereda";"24";"23/01/00";"7,00";"551,00";"132,21"
"MU31";"Murcia";"La Vereda";"24";"24/01/00";"7,00";"544,00";"131,25"
"MU31";"Murcia";"La Vereda";"24";"25/01/00";"5,00";"672,00";"65,46"
"MU31";"Murcia";"La Vereda";"24";"26/01/00";"7,00";"538,00";"122,00"
"MU31";"Murcia";"La Vereda";"24";"27/01/00";"7,00";"639,00";"72,88"
"MU31";"Murcia";"La Vereda";"24";"28/01/00";"7,00";"579,00";"127,67"
"MU31";"Murcia";"La Vereda";"24";"29/01/00";"7,00";"540,00";"134,33"
"MU31";"Murcia";"La Vereda";"24";"30/01/00";"7,00";"564,00";"140,17"
"MU31";"Murcia";"La Vereda";"24";"31/01/00";"7,00";"601,00";"112,29"
"MU31";"Murcia";"La Vereda";"24";"01/02/00";"7,00";"537,00";"116,13"
"MU31";"Murcia";"La Vereda";"24";"02/02/00";"7,00";"549,00";"137,50"
"MU31";"Murcia";"La Vereda";"24";"03/02/00";"9,00";"567,00";"145,33"
"MU31";"Murcia";"La Vereda";"24";"04/02/00";"8,00";"560,00";"140,21"
"MU31";"Murcia";"La Vereda";"24";"05/02/00";"9,00";"586,00";"147,63"
"MU31";"Murcia";"La Vereda";"24";"06/02/00";"9,00";"607,00";"156,04"
"MU31";"Murcia";"La Vereda";"24";"07/02/00";"8,00";"652,00";"132,04"
"MU31";"Murcia";"La Vereda";"24";"08/02/00";"9,00";"577,00";"151,13"
"MU31";"Murcia";"La Vereda";"24";"09/02/00";"8,00";"587,00";"152,42"
"MU31";"Murcia";"La Vereda";"24";"10/02/00";"9,00";"581,00";"156,42"
"MU31";"Murcia";"La Vereda";"24";"11/02/00";"8,00";"652,00";"150,29"
"MU31";"Murcia";"La Vereda";"24";"12/02/00";"8,00";"597,00";"140,79"
"MU31";"Murcia";"La Vereda";"24";"13/02/00";"9,00";"637,00";"154,88"
"MU31";"Murcia";"La Vereda";"24";"14/02/00";"9,00";"714,00";"133,38"
"MU31";"Murcia";"La Vereda";"24";"15/02/00";"9,00";"611,00";"166,00"
"MU31";"Murcia";"La Vereda";"24";"16/02/00";"8,00";"736,00";"149,21"
"MU31";"Murcia";"La Vereda";"24";"17/02/00";"9,00";"646,00";"173,96"
"MU31";"Murcia";"La Vereda";"24";"18/02/00";"9,00";"628,00";"173,54"
"MU31";"Murcia";"La Vereda";"24";"19/02/00";"9,00";"639,00";"177,38"
"MU31";"Murcia";"La Vereda";"24";"20/02/00";"9,00";"631,00";"175,08"
"MU31";"Murcia";"La Vereda";"24";"21/02/00";"8,00";"746,00";"108,96"
"MU31";"Murcia";"La Vereda";"24";"22/02/00";"9,00";"652,00";"165,42"
"MU31";"Murcia";"La Vereda";"24";"23/02/00";"9,00";"631,00";"159,88"
"MU31";"Murcia";"La Vereda";"24";"24/02/00";"8,00";"484,00";"65,38"
"MU31";"Murcia";"La Vereda";"24";"25/02/00";"9,00";"660,00";"171,29"
"MU31";"Murcia";"La Vereda";"24";"26/02/00";"9,00";"721,00";"169,96"
"MU31";"Murcia";"La Vereda";"24";"27/02/00";"9,00";"647,00";"180,58"
"MU31";"Murcia";"La Vereda";"24";"28/02/00";"9,00";"631,00";"171,88"
"MU31";"Murcia";"La Vereda";"24";"29/02/00";"7,00";"671,00";"115,50"
"MU31";"Murcia";"La Vereda";"24";"01/03/00";"9,00";"676,00";"189,46"
"MU31";"Murcia";"La Vereda";"24";"02/03/00";"10,00";"713,00";"199,71"
"MU31";"Murcia";"La Vereda";"24";"03/03/00";"10,00";"694,00";"198,29"
"MU31";"Murcia";"La Vereda";"24";"04/03/00";"9,00";"690,00";"197,29"
"MU31";"Murcia";"La Vereda";"24";"05/03/00";"9,00";"697,00";"183,17"
"MU31";"Murcia";"La Vereda";"24";"06/03/00";"9,00";"683,00";"163,67"
"MU31";"Murcia";"La Vereda";"24";"07/03/00";"9,00";"632,00";"175,17"
"MU31";"Murcia";"La Vereda";"24";"08/03/00";"10,00";"657,00";"190,08"
"MU31";"Murcia";"La Vereda";"24";"09/03/00";"10,00";"683,00";"197,67"
"MU31";"Murcia";"La Vereda";"24";"10/03/00";"10,00";"773,00";"196,63"
"MU31";"Murcia";"La Vereda";"24";"11/03/00";"10,00";"698,00";"178,46"
